country_iso3,ITU_FIXED_BB_5GB,ITU_MB_DATAONLY_5GB,ITU_MB_HIGH_BASKET_5GB,ITU_MB_LOW_BASKET_1GB,ITU_SKILL_COMM_COLLAB,ITU_SKILL_CONTENT_CREATION,ITU_SKILL_DATA_LITERACY,ITU_SKILL_LEVEL__HHU781CC1_HHTotalIndividual,ITU_SKILL_LEVEL__HHU781CC2_HHTotalIndividual,ITU_SKILL_LEVEL__HHU781DCC1_HHTotalIndividual,ITU_SKILL_LEVEL__HHU781DCC2_HHTotalIndividual,ITU_SKILL_LEVEL__HHU781IDL1_HHTotalIndividual,ITU_SKILL_LEVEL__HHU781IDL2_HHTotalIndividual,ITU_SKILL_LEVEL__HHU781PS1_HHTotalIndividual,ITU_SKILL_LEVEL__HHU781PS2_HHTotalIndividual,ITU_SKILL_LEVEL__HHU781SF1_HHTotalIndividual,ITU_SKILL_LEVEL__HHU781SF2_HHTotalIndividual,ITU_SKILL_PROBLEM_SOLVING,ITU_SKILL_SAFETY
EST,0.3677350636557651,0.48016319388083334,0.5472899107289457,0.7132568463351066,0.28549774043514664,-0.1243121481210297,0.9818829487081004,-0.7803290250468559,0.4343977224396693,-1.9540884723416718,0.40839635708557337,-0.8569930043001133,0.6476557046376422,0.4740893349128131,0.43187522438459014,,,0.6978768868738944,
ETH,0.9716507206227323,0.8698126296398452,0.07746678658538189,0.9672660433350861,,,,,,,,,,,,,,,
FIN,-0.5750745210632253,0.6135231346090612,0.5227866638915263,-0.15375142434979483,-0.002618848936583875,0.4593909566358661,0.716122926478608,0.6921700980416863,-0.3498593924994934,0.3569596336324299,-0.08186899546328824,-0.03430228504986081,0.5842991406027493,-0.29569712199762554,1.0284141984550754,,,1.0987240992336647,
FJI,0.9190637318336252,0.007815694318283668,-0.317781238487775,-1.1433595097716807,,,,,,,,,,,,,,,
FRA,-0.2904370103158364,0.24547949930322588,0.5579434963104325,0.2507545512195368,-0.9694927785588694,0.18006599366208714,0.23713572369023517,-0.20593410322848757,0.14596674091331716,0.2663033364113313,0.2273380417116458,0.08116567939243677,-0.11033944033628966,1.1448684859632146,0.13399190007640538,0.12735697141897268,0.2944789188283546,0.7007800113433569,
FRO,-1.6172150846060842,-0.6209876016293379,0.5472899107289457,-0.6030393681763484,,,,,,,,,,,,,,,
FSM,0.36731770660188323,-1.2065792966706064,-0.6150162762112541,-1.2901856352051948,,,,,,,,,,,,,,,
GAB,-0.47156997170053855,-0.1665207645107962,0.30545351802919746,0.0804362457166603,,,,,,,,,,,,,,,
GBR,-0.5842563762486248,0.09051375812182152,0.5568781377522838,0.09805538076868203,,,,,,,,,,,,,,,
GEO,0.6532072885109175,0.7111217504492726,0.46951873598409277,0.7617094677281662,-0.20781402433513435,-0.8737192628016579,-0.48797468191375304,-0.9482017722190512,0.4084131320021555,0.41344513359167234,-0.96200451430369,0.762258947865555,-1.1874569751608566,-0.02537499896048419,-0.9516980986861225,,,-0.9088846480868527,
GHA,0.9286629440729067,0.6187383278218969,0.18187192528395163,0.9261547282137021,,,,,,,,,,,,,,,
GIB,-0.8476086772480419,-0.3788536310333936,-3.4371510967470833,-0.8262150788352899,,,,,,,,,,,,,,,
GIN,0.9591300090062782,0.5278449603981886,-0.5457679699315906,0.6398437836183494,,,,,,,,,,,,,,,
GMB,1.202031814365487,0.5718015889063753,-1.1317151769133595,0.6890305356385767,,,,,,,,,,,,,,,
GNB,-0.18693246095314967,0.43099137215981087,-1.0422250580288712,0.6692090087050524,,,,,,,,,,,,,,,
GNQ,-1.3397561151854627,,,,,,,,,,,,,,,,,,
GRC,-0.022911138777601554,0.261125078941733,0.5068062855192963,0.04519797561261687,-0.10469146031250778,0.32056171186580945,0.9621381357869059,-0.6584259652765045,0.18343301245519467,0.0004090027045468406,0.13178205840338075,-0.6237531768343699,0.47796061279978375,-0.884049965093908,0.342072865261939,,,0.19021125207899234,1.2256213789878205
GRD,-0.4519541901680939,-2.280164070912931,0.0593556910968545,-2.2379482748785287,,,,,,,,,,,,,,,
GRL,-1.7349097738007526,-2.7435712392534772,0.46206122607705213,-1.555206791612688,,,,,,,,,,,,,,,
GTM,0.01673778134116974,-0.08233264550359104,0.2756234784010347,-0.07226292473419448,,,,,,,,,,,,,,,
GUM,-0.8847534550435223,0.28347590699674324,-2.764909846555272,-0.29910928852897395,,,,,,,,,,,,,,,
GUY,0.061394986106522546,-0.3863039070517302,0.40559722249517255,-0.37178822061856337,,,,,,,,,,,,,,,
HKG,0.30095793503467677,0.7126118056529399,0.5771199503571086,0.6449826980085225,0.8137285768501465,0.612480042538802,-1.3381100708849711,,,-0.11125467119732335,0.3099748638739394,,,-1.1444341267558422,-0.27271555184231305,-1.1149955300364893,-0.6621050986435294,0.33642968950920804,-0.42938004084466735
HND,0.4094707690439453,-0.2551790491290036,-0.5010229104893464,-0.8952233577890417,,,,,,,,,,,,,,,
HRV,0.8764933123376815,0.714846888458441,0.5419631179382024,0.40418785229755916,-0.41190664839812113,0.5864684562956607,0.7370871660865955,0.5947986929220966,-0.8011984471609153,2.7601516836741227,-0.07955904360240933,-0.731656760946465,0.38440325585815605,0.34705256346682933,-0.19184266341949344,,,0.1556252532205723,0.28471087108968157
HTI,-1.0934319819844232,0.8005250626693134,0.3704403900762664,0.681689229366901,,,,,,,,,,,,,,,
HUN,0.5229918876997953,0.44961706220565273,0.46099586751890337,0.1582540921964229,0.38178834111398885,-0.5711425915592063,1.0516017571404155,,,,,,,,,,,0.3303410947280145,
IDN,0.7771623335138127,0.9599609694617199,0.4567344332863088,0.6471850898900252,-1.1447885817403036,-1.5507678252362451,-0.20686308263712902,3.358437534471773,-3.037988084547224,-1.2808290978474204,-2.006193788966959,0.6880713332829907,-0.6707579261576577,0.17970016599779576,-1.9670682987421235,,,-1.2668302883836087,
IND,0.9754069341076685,0.8780079332600157,0.44608084770482204,0.8622853636501235,0.6703071847510416,2.099551684367939,,,,,,,,,,,,0.49901403227521096,
IRL,-0.33425950097342577,-0.5390345654276336,0.5536820620778378,-0.5222849991879155,,,,,,,,,,,,,,,
IRN,1.1790771764019878,0.989762073535067,0.5611395719848785,0.9885558315229457,-1.021332606860159,-1.3202678792001452,-1.7579558668165833,,,,,,,,,,,-1.134341669284369,-1.3594213226213674
IRQ,0.07850662531567629,0.4555772830203221,0.34593714323884694,0.17513909662127705,-1.5210096312938919,-1.4845306818231048,-1.6732743329589712,,,,,,,,,,,-1.6164337845060508,-1.3383215952805219
ISL,-1.9632040822740984,-0.26262932514734016,0.5611395719848785,-0.24992253650874655,,1.1754483839453755,-0.5138271276376756,,,,,,,,,,,1.6571287268075527,
ISR,-0.028754137531946656,0.12329497260250318,0.5590088548685811,0.13035712836405514,0.9828971996818299,,1.0030991731664953,,,,,,,,,,,1.2529781852491961,
ITA,-0.11097347714666173,0.24547949930322588,0.5355709665893104,-0.13539815867060553,-0.5004615446245816,0.41250008193836873,-0.1557724042621512,-1.055373252307555,0.5872637601364414,0.039099090765216955,0.06063164243537429,0.10127928607999837,-0.15040711405122018,0.815562155459632,-0.09828281079535803,0.3228682842413525,-0.10943383664646583,0.20229924691057208,
JAM,-0.5583802389079533,-0.8690817930399515,-0.018415483647998523,-1.4259998012311956,0.11006361305414185,-1.1236251458631188,-0.31096582387144034,0.5720242863116168,-0.3823629418333474,-0.9356871404248727,-1.5138978230396347,3.9543286344050634,-2.1608095088262442,1.4818071282534833,-1.2540071081808128,,,-0.8852438892917149,
JOR,0.3155654319205399,0.0547524332338051,0.1435190171905995,0.15898822282359043,0.12646336170456135,-1.0068253813621182,-1.3455349619927517,0.32127964289165895,-0.14880070921367644,-0.27531281623058196,-1.0544415752681522,0.7482821364957237,-1.9043672422128277,-0.04872402247515306,-1.5946113112599123,-1.037500018571958,-1.3346699317098245,-1.299807657928791,-1.070053766474445
JPN,-0.0020432860835114626,-0.35277766496921487,0.5142637954263369,-0.2748829778324442,1.093037966829416,1.1161811452824009,0.5511958420674278,,,0.23241429044615944,0.7500450599522214,,,-0.6748794133232603,-0.02128890527129932,,,0.06663437376775848,
KAZ,0.8744065270682726,0.15160602147218286,0.46206122607705213,0.1582540921964229,-1.1027394053551491,-0.7280688055979939,-1.265637428016063,,,,,,,,,,,-0.9222556567914442,-0.9085099485018633
KEN,0.23418080641358838,0.4525971726129874,0.15097652709764023,0.8387931835807613,,,,,,,,,,,,,,,
KGZ,0.7475299826882047,0.8146805871041534,0.43116582789074065,0.8417297060894314,,,,,,,,,,,,,,,
KHM,0.5759962335427842,0.9540007486470505,0.3853554098903478,0.7286735895056256,,,,,,,,,,,,,,,
KIR,1.202031814365487,0.09349386852915616,-0.4722582294193322,-0.6933374353179597,,,,,,,,,,,,,,,
KNA,-1.2395069508430538,-1.7310787283615132,0.37789789998330714,-1.696894002656029,,,,,,,,,,,,,,,
KOR,0.20663524085738946,0.18215215314736355,0.5089370026355936,-0.08914792915904865,1.3119086534440099,1.7542005829866028,0.780693294440549,0.09583661786926778,0.6800347296247237,1.8238808547407588,1.0433943263353822,-0.7904542810002206,1.2040002876098532,-1.4880876078131424,1.601683614040042,1.1917120693366359,-0.5095207731631483,1.3633100365553075,0.2956691630683205
KWT,0.5254960300230861,-0.1791862337419688,0.5195905882170804,-0.4055582294682717,0.9700516829590742,0.570923981869418,-0.060355640817770374,,,,,,,,,,,0.7632155418691514,0.0001382218506266737
LAO,0.8856751675230811,0.8914184300930218,0.2884077810988187,0.7661142514911716,,,,,,,,,,,,,,,
LBN,0.9845887892930681,0.3259424803012627,0.08812037216686856,0.4085926360605646,,,,,,,,,,,,,,,
LBR,-2.67938878673527,0.4324814273634782,-1.094427627378156,0.6552605267888685,,,,,,,,,,,,,,,
LBY,1.03133277932783,0.8765178780563483,0.5068062855192963,0.8013525215952151,,,,,,,,,,,,,,,
LCA,-0.5725703787399347,-2.365842245123804,0.109427543329842,-2.5360053095085626,,,,,,,,,,,,,,,
LIE,-1.5788182356489584,0.20822811921154213,0.5739238746826626,-0.6030393681763484,,,,,,,,,,,,,,,
LKA,1.0993619791105635,0.8988687061113586,0.5195905882170804,0.9070673319073453,,,,,,,,,,,,,,,
LSO,0.978745790538723,0.4324814273634782,-0.7982579482128256,0.39317589289004556,,,,,,,,,,,,,,,
LTU,0.8113856119321204,0.4883584975010038,0.5568781377522838,0.520914622017203,-0.10471472796118829,0.2299686723376948,0.37630710656113103,0.17218398096243023,-0.22637429241017815,0.15893355227092784,-0.08595770772336751,-0.7856319560355041,0.7484301254281508,0.07302065821978343,0.34829919687236566,,,0.43886616695551184,0.04003251021352581
LUX,-1.081328627421851,0.1665065735088563,0.5717931575663652,0.40418785229755916,-0.009944214601644177,0.6177084022933613,0.7357207482370652,,,,,,,,,,,0.5735272479088834,
LVA,0.43367747816908975,0.24622452690505953,0.49189126570521485,0.2507545512195368,0.15131636543065036,-0.6811134780134355,0.4885611077331685,0.3714895393308254,-0.15073206484315219,1.125261609534559,-1.8399270602748405,0.26096598119094294,0.20785220766491222,0.12411991640137382,0.6908428914008455,,,0.48095639500483756,
MAC,-0.1001221937457348,0.5822319753320468,0.5654010062174731,0.10172603390451994,-0.7525607997563583,0.012134737261130426,0.41495978272181133,,,,,,,,,,,-0.08811254828227215,-0.030619531105335253
MAR,0.7850921175375669,0.6597148459227489,0.358721445936631,0.8373249223264261,0.0845190869219321,-0.3740326159486386,-1.1425473283216023,,,,,,,,,,,-0.5140373825052404,-0.5167450632908629
MCO,-0.5537893113152534,-2.1058276120838517,0.5611395719848785,-2.8384671279016023,,,,,,,,,,,,,,,
MDA,0.8126376830937657,0.7863695382344736,0.5227866638915263,0.7440903326761447,,,,,,,,,,,,,,,
MDG,0.7654763360051222,0.6306587694512357,-1.4140351948227572,0.7778603415258528,,,,,,,,,,,,,,,
MDV,0.4708222559645701,-0.5375445102239662,0.34380642612254964,-0.00692529891628061,,,,,,,,,,,,,,,
